<Acq date>	TB00001K	TB00002K	TB00003K
13-01-2014_03:46:59.602	15.5	16.666666666666668	15.0
13-01-2014_03:47:15.604	15.5	16.666666666666668	15.0
13-01-2014_03:47:47.602	15.5	16.333333333333332	15.0
13-01-2014_03:48:19.602	15.5	16.333333333333332	15.0
13-01-2014_03:48:51.603	15.5	16.333333333333332	15.0
13-01-2014_03:49:07.602	15.5	16.333333333333332	15.0
13-01-2014_03:49:23.603	15.5	16.333333333333332	15.0
13-01-2014_03:49:55.602	15.5	16.333333333333332	15.0
13-01-2014_03:50:27.602	15.5	16.333333333333332	15.0
13-01-2014_03:50:59.602	15.5	16.333333333333332	15.0
13-01-2014_03:51:15.602	15.5	16.333333333333332	15.0
13-01-2014_03:51:31.603	15.5	16.333333333333332	15.0
13-01-2014_03:52:03.602	15.5	16.333333333333332	15.0
13-01-2014_03:52:35.602	15.5	16.333333333333332	15.0
13-01-2014_03:53:07.602	15.5	16.333333333333332	15.0
13-01-2014_04:55:15.592	15.0	16.0	14.5
13-01-2014_04:57:23.592	15.0	16.0	14.5
13-01-2014_04:59:31.591	15.0	16.0	14.5
13-01-2014_05:01:39.591	15.0	16.0	14.5
13-01-2014_05:03:47.591	15.0	16.0	14.5
13-01-2014_05:05:55.591	15.0	16.0	14.5
13-01-2014_05:08:03.590	15.0	16.0	14.5
13-01-2014_05:10:11.590	15.0	16.0	14.5
13-01-2014_05:12:19.590	15.0	16.0	14.5
13-01-2014_05:14:27.589	15.0	16.0	14.5
13-01-2014_05:16:35.589	15.0	16.0	14.5
13-01-2014_05:18:43.589	15.0	16.0	14.5
13-01-2014_05:20:51.589	15.0	16.333333333333332	14.5
13-01-2014_05:22:59.588	15.0	16.333333333333332	14.5
13-01-2014_05:25:07.588	15.0	16.333333333333332	14.5
13-01-2014_05:27:15.588	15.0	16.333333333333332	14.5
13-01-2014_05:29:23.587	15.0	16.333333333333332	14.5
13-01-2014_05:31:31.587	15.0	16.333333333333332	14.5
13-01-2014_05:33:39.587	15.0	16.333333333333332	14.5
13-01-2014_05:35:47.586	15.0	16.333333333333332	14.5
13-01-2014_05:37:55.586	15.0	16.333333333333332	14.5
13-01-2014_05:40:03.586	15.0	16.333333333333332	14.5
13-01-2014_05:42:11.590	15.0	16.333333333333332	14.5
13-01-2014_05:44:19.585	15.0	16.333333333333332	14.5
13-01-2014_05:46:27.586	15.0	16.333333333333332	14.5
13-01-2014_05:48:35.585	14.5	16.333333333333332	14.5
13-01-2014_05:50:43.585	14.5	16.333333333333332	14.5
13-01-2014_05:52:51.584	14.5	16.333333333333332	14.5
13-01-2014_05:54:59.584	14.5	16.333333333333332	14.5
13-01-2014_05:57:07.584	14.5	16.333333333333332	14.5
13-01-2014_05:59:15.583	14.5	16.333333333333332	14.5
13-01-2014_06:01:23.583	14.5	16.333333333333332	14.5
13-01-2014_06:03:31.583	14.5	16.0	14.5
13-01-2014_06:05:39.583	14.5	16.0	14.5
13-01-2014_06:07:47.583	14.5	16.0	14.0
13-01-2014_06:09:55.582	14.5	16.0	14.0
13-01-2014_06:12:03.582	14.5	16.0	14.0
13-01-2014_06:14:11.582	14.5	16.0	14.0
13-01-2014_06:16:19.582	14.5	16.0	14.0
13-01-2014_06:18:27.582	14.5	16.0	14.0
13-01-2014_06:20:35.581	14.5	16.0	14.0
13-01-2014_06:22:43.581	14.5	16.0	14.0
13-01-2014_06:24:51.581	14.5	16.0	14.0
13-01-2014_06:26:59.581	14.5	16.0	14.0
13-01-2014_06:29:07.581	14.5	16.0	14.0
13-01-2014_06:31:15.581	14.5	16.0	14.0
13-01-2014_06:33:23.581	14.0	16.0	14.0
13-01-2014_06:35:31.580	14.0	16.0	14.0
13-01-2014_06:37:39.580	14.0	16.0	14.0
13-01-2014_06:39:47.580	14.0	16.0	14.0
13-01-2014_06:41:55.580	14.0	16.0	14.0
13-01-2014_06:44:03.580	14.0	16.0	14.0
13-01-2014_06:46:11.580	14.0	16.0	14.0
13-01-2014_06:46:27.581	14.0	16.0	14.0
13-01-2014_06:46:59.580	14.0	16.0	14.0
13-01-2014_06:47:31.580	14.0	16.0	14.0
13-01-2014_06:48:03.580	14.0	16.0	14.0
13-01-2014_06:48:19.580	14.0	16.0	14.0
13-01-2014_06:48:35.581	14.0	16.0	14.0
13-01-2014_06:49:07.580	14.0	16.0	14.0
13-01-2014_06:49:39.580	14.0	16.0	14.0
13-01-2014_06:50:11.580	14.0	16.0	13.666666666666666
13-01-2014_06:50:27.580	14.0	16.0	14.0
13-01-2014_06:50:43.581	14.0	16.0	13.666666666666666
13-01-2014_06:51:15.580	14.0	16.0	13.666666666666666
13-01-2014_06:51:47.580	14.0	16.0	13.666666666666666
13-01-2014_06:52:19.580	14.0	16.0	13.666666666666666
13-01-2014_06:52:35.580	14.0	16.0	13.666666666666666
13-01-2014_06:52:51.581	14.0	16.0	13.666666666666666
13-01-2014_06:53:23.580	14.0	16.0	13.666666666666666
13-01-2014_06:53:55.580	14.0	16.0	13.666666666666666
13-01-2014_06:54:27.580	14.0	16.0	13.666666666666666
13-01-2014_06:54:43.580	14.0	16.0	13.666666666666666
13-01-2014_06:54:59.581	14.0	16.0	13.666666666666666
13-01-2014_06:55:31.580	14.0	16.0	13.666666666666666
13-01-2014_06:56:03.580	14.0	16.0	13.666666666666666
13-01-2014_06:56:35.580	14.0	16.0	13.666666666666666
13-01-2014_06:56:51.580	14.0	16.0	13.666666666666666
13-01-2014_06:57:07.581	14.0	16.0	13.666666666666666
13-01-2014_06:57:39.580	14.0	16.0	13.666666666666666
13-01-2014_06:58:11.579	14.0	16.0	13.666666666666666
13-01-2014_06:58:43.580	14.0	16.0	13.666666666666666
13-01-2014_06:58:59.579	14.0	16.0	13.666666666666666
13-01-2014_06:59:15.581	14.0	16.0	13.666666666666666
13-01-2014_06:59:47.579	14.0	16.0	13.666666666666666
13-01-2014_07:00:19.581	14.0	16.0	13.666666666666666
13-01-2014_07:00:51.579	14.0	16.0	13.666666666666666
13-01-2014_07:01:07.580	14.0	16.0	13.666666666666666
13-01-2014_07:01:23.581	14.0	16.0	13.666666666666666
13-01-2014_07:01:55.579	14.0	16.0	13.666666666666666
13-01-2014_07:02:27.579	14.0	16.0	13.666666666666666
13-01-2014_07:02:59.579	14.0	16.0	13.666666666666666
13-01-2014_07:03:15.579	14.0	16.0	13.666666666666666
13-01-2014_07:03:31.581	14.0	16.0	13.666666666666666
13-01-2014_07:04:03.579	14.0	16.0	13.666666666666666
13-01-2014_07:04:35.579	14.0	16.0	13.666666666666666
13-01-2014_07:05:07.579	14.0	16.0	13.666666666666666
13-01-2014_07:05:23.579	14.0	16.0	13.666666666666666
13-01-2014_07:05:39.580	14.0	16.0	13.666666666666666
13-01-2014_07:06:11.579	14.0	16.0	13.666666666666666
13-01-2014_07:06:43.579	14.0	16.0	13.666666666666666
13-01-2014_07:07:15.579	14.0	16.0	13.666666666666666
13-01-2014_07:07:31.580	14.0	16.0	13.666666666666666
13-01-2014_07:07:47.580	14.0	16.0	13.666666666666666
13-01-2014_07:08:19.579	14.0	16.0	13.666666666666666
13-01-2014_07:08:51.579	14.0	16.0	13.666666666666666
13-01-2014_07:09:23.579	14.0	16.0	13.666666666666666
13-01-2014_07:09:39.579	14.0	16.0	13.666666666666666
13-01-2014_07:09:55.580	14.0	16.0	13.666666666666666
13-01-2014_07:10:27.579	14.0	16.0	13.666666666666666
13-01-2014_07:10:59.579	14.0	16.0	13.666666666666666
13-01-2014_07:11:31.579	14.0	16.0	13.666666666666666
13-01-2014_07:11:47.579	14.0	16.0	13.666666666666666
13-01-2014_07:12:03.580	14.0	16.0	13.666666666666666
13-01-2014_07:12:35.579	14.0	16.0	13.666666666666666
13-01-2014_07:13:07.579	14.0	16.0	13.666666666666666
13-01-2014_07:13:39.579	14.0	16.0	13.666666666666666
13-01-2014_07:13:55.579	14.0	16.0	13.666666666666666
13-01-2014_07:14:11.581	14.0	16.0	13.666666666666666
13-01-2014_07:14:43.579	14.0	16.0	13.666666666666666
13-01-2014_07:15:15.579	14.0	16.0	13.666666666666666
13-01-2014_07:15:47.579	13.666666666666666	16.0	13.666666666666666
13-01-2014_07:16:03.579	14.0	16.0	13.666666666666666
13-01-2014_07:16:19.580	13.666666666666666	16.0	13.666666666666666
13-01-2014_07:16:51.579	14.0	16.0	13.666666666666666
13-01-2014_07:17:23.579	14.0	16.0	13.666666666666666
13-01-2014_07:17:55.579	14.0	15.5	13.666666666666666
13-01-2014_07:18:11.579	13.666666666666666	16.0	13.666666666666666
13-01-2014_07:18:27.580	14.0	16.0	13.666666666666666
13-01-2014_07:18:59.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:19:31.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:20:03.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:20:19.580	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:20:35.580	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:21:07.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:21:39.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:22:11.583	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:22:27.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:22:43.580	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:23:15.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:23:47.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:24:19.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:24:35.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:24:51.580	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:25:23.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:25:55.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:26:27.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:26:43.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:26:59.580	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:27:31.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:28:03.579	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:28:35.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:28:51.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:29:07.580	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:29:39.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:30:11.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:30:43.578	13.666666666666666	15.5	13.666666666666666
13-01-2014_07:30:59.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:31:15.580	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:31:47.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:32:19.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:32:51.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:33:07.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:33:23.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:33:55.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:34:27.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:34:59.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:35:15.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:35:31.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:36:03.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:36:35.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:37:07.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:37:23.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:37:39.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:38:11.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:38:43.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:39:15.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:39:31.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:39:47.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:40:19.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:40:51.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:41:23.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:41:39.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:41:55.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:42:27.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:42:59.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:43:31.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:43:47.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:44:03.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:44:35.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:45:07.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:45:39.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:45:55.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:46:11.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:46:43.578	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:47:15.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:47:47.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:48:03.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:48:19.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:48:51.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:49:23.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:49:55.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:50:11.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:50:27.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:50:59.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:51:31.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:52:03.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:52:19.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:52:35.579	13.666666666666666	15.5	13.333333333333334
13-01-2014_07:53:07.577	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:53:39.577	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:54:11.577	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:54:27.577	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:54:43.578	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:55:15.577	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:55:47.577	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:56:19.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_07:56:35.577	13.333333333333334	15.5	13.333333333333334
13-01-2014_07:56:51.578	13.333333333333334	15.0	13.333333333333334
13-01-2014_07:57:23.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_07:57:55.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_07:58:27.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_07:58:43.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_07:58:59.578	13.333333333333334	15.0	13.333333333333334
13-01-2014_07:59:31.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:00:03.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:00:35.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:00:51.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:01:07.578	13.333333333333334	15.0	13.0
13-01-2014_08:01:39.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:02:11.581	13.333333333333334	15.0	13.0
13-01-2014_08:02:43.577	13.333333333333334	15.0	13.0
13-01-2014_08:02:59.576	13.333333333333334	15.0	13.0
13-01-2014_08:03:15.578	13.333333333333334	15.0	13.0
13-01-2014_08:03:47.576	13.333333333333334	15.0	13.0
13-01-2014_08:04:19.576	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:04:51.576	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:05:07.576	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:05:23.578	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:05:55.576	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:06:27.577	13.333333333333334	15.0	13.333333333333334
13-01-2014_08:06:59.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:07:15.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:07:31.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:08:03.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:08:35.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:09:07.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:09:23.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:09:39.577	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:10:11.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:10:43.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:11:15.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:11:31.576	13.666666666666666	15.5	13.333333333333334
13-01-2014_08:11:47.577	13.666666666666666	15.5	13.666666666666666
13-01-2014_08:12:19.576	13.666666666666666	15.5	13.666666666666666
13-01-2014_08:12:51.576	13.666666666666666	15.5	13.666666666666666
13-01-2014_08:13:23.576	14.0	15.5	13.666666666666666
13-01-2014_08:13:39.576	14.0	15.5	13.666666666666666
13-01-2014_08:13:55.577	14.0	15.5	13.666666666666666
13-01-2014_08:14:27.576	14.0	15.5	13.666666666666666
13-01-2014_08:14:59.575	14.0	15.5	13.666666666666666
13-01-2014_08:15:31.575	14.0	16.0	13.666666666666666
13-01-2014_08:15:47.575	14.0	16.0	13.666666666666666
13-01-2014_08:16:03.577	14.0	16.0	13.666666666666666
13-01-2014_08:16:35.575	14.0	16.0	14.0
13-01-2014_08:17:07.575	14.0	16.0	14.0
13-01-2014_08:17:39.575	14.5	16.0	14.0
13-01-2014_08:17:55.575	14.5	16.0	14.0
13-01-2014_08:18:11.576	14.5	16.0	14.0
13-01-2014_08:18:43.575	14.5	16.0	14.0
13-01-2014_08:19:15.575	14.5	16.0	14.0
13-01-2014_08:19:47.575	14.5	16.0	14.0
13-01-2014_08:20:03.575	14.5	16.0	14.0
13-01-2014_08:20:19.577	14.5	16.333333333333332	14.5
13-01-2014_08:20:51.575	14.5	16.333333333333332	14.5
13-01-2014_08:21:23.575	14.5	16.333333333333332	14.5
13-01-2014_08:21:55.575	15.0	16.333333333333332	14.5
13-01-2014_08:22:11.579	15.0	16.333333333333332	14.5
13-01-2014_08:22:27.576	15.0	16.333333333333332	14.5
13-01-2014_08:22:59.575	15.0	16.333333333333332	14.5
13-01-2014_08:23:31.575	15.0	16.333333333333332	14.5
13-01-2014_08:24:03.574	15.0	16.333333333333332	14.5
13-01-2014_08:24:19.574	15.0	16.333333333333332	15.0
13-01-2014_08:24:35.576	15.0	16.333333333333332	15.0
13-01-2014_08:25:07.574	15.0	16.333333333333332	15.0
13-01-2014_08:25:39.574	15.0	16.333333333333332	15.0
13-01-2014_08:26:11.574	15.0	16.333333333333332	15.0
13-01-2014_08:26:27.574	15.5	16.666666666666668	15.0
13-01-2014_08:26:43.575	15.5	16.666666666666668	15.0
13-01-2014_08:27:15.574	15.5	16.666666666666668	15.0
13-01-2014_08:27:47.574	15.5	16.666666666666668	15.0
13-01-2014_08:28:19.574	15.5	16.666666666666668	15.0
13-01-2014_08:28:35.574	15.5	16.666666666666668	15.0
13-01-2014_08:28:51.575	15.5	16.666666666666668	15.0
13-01-2014_08:29:23.574	15.5	16.666666666666668	15.0
13-01-2014_08:29:55.574	15.5	16.666666666666668	15.0
13-01-2014_08:30:27.574	15.5	16.666666666666668	15.0
13-01-2014_08:30:43.574	15.5	16.666666666666668	15.0
13-01-2014_08:30:59.575	15.5	16.666666666666668	15.0
13-01-2014_08:31:31.574	15.5	16.666666666666668	15.0
13-01-2014_08:32:03.573	15.5	16.666666666666668	15.0
13-01-2014_08:32:35.574	15.5	16.666666666666668	15.0
13-01-2014_08:32:51.573	15.5	16.666666666666668	15.0
13-01-2014_08:33:07.575	15.5	16.666666666666668	15.0
13-01-2014_08:33:39.573	15.5	16.666666666666668	15.0
13-01-2014_08:34:11.573	15.5	16.666666666666668	15.0
13-01-2014_08:34:43.573	15.5	16.666666666666668	15.0
13-01-2014_08:34:59.573	15.5	16.666666666666668	15.0
13-01-2014_08:35:15.574	15.5	16.666666666666668	15.0
13-01-2014_08:35:47.573	15.5	16.666666666666668	15.0
13-01-2014_08:36:19.573	15.5	16.666666666666668	15.0
13-01-2014_08:36:51.573	15.5	16.666666666666668	15.0
13-01-2014_08:37:07.573	15.5	16.666666666666668	15.0
13-01-2014_08:37:23.574	15.5	16.333333333333332	15.0
13-01-2014_08:37:55.573	15.5	16.333333333333332	15.0
13-01-2014_08:38:27.572	15.5	16.666666666666668	15.0
13-01-2014_08:38:59.572	15.5	16.333333333333332	15.0
13-01-2014_08:39:15.572	15.5	16.333333333333332	15.0
13-01-2014_08:39:31.574	15.5	16.666666666666668	15.0
13-01-2014_08:40:03.572	15.5	16.333333333333332	15.0
13-01-2014_08:40:35.572	15.5	16.333333333333332	15.0
13-01-2014_08:41:07.572	15.5	16.333333333333332	15.0
13-01-2014_08:41:23.572	15.5	16.333333333333332	15.0
13-01-2014_08:41:39.573	15.5	16.333333333333332	15.0
13-01-2014_08:42:11.576	15.5	16.333333333333332	15.0
13-01-2014_08:42:43.572	15.5	16.333333333333332	15.0
13-01-2014_08:43:15.572	15.5	16.333333333333332	15.0
13-01-2014_08:43:31.572	15.5	16.333333333333332	15.0
13-01-2014_08:43:47.573	15.5	16.333333333333332	15.0
13-01-2014_08:44:19.572	15.5	16.333333333333332	15.0
13-01-2014_08:44:51.572	15.5	16.333333333333332	15.0
13-01-2014_08:45:23.571	15.5	16.333333333333332	15.0
13-01-2014_08:45:39.572	15.5	16.333333333333332	15.0
13-01-2014_08:45:55.573	15.5	16.333333333333332	15.0
13-01-2014_08:46:27.571	15.5	16.333333333333332	15.0
13-01-2014_08:46:59.571	15.5	16.333333333333332	15.0
13-01-2014_08:47:31.571	15.0	16.333333333333332	15.0
13-01-2014_08:47:47.571	15.0	16.333333333333332	15.0
13-01-2014_08:48:03.572	15.5	16.333333333333332	15.0
13-01-2014_08:48:35.571	15.0	16.333333333333332	15.0
13-01-2014_08:49:07.571	15.0	16.333333333333332	15.0
13-01-2014_08:49:39.571	15.0	16.333333333333332	15.0
13-01-2014_08:49:55.571	15.0	16.333333333333332	15.0
13-01-2014_08:50:11.572	15.0	16.333333333333332	15.0
13-01-2014_08:50:43.571	15.0	16.333333333333332	15.0
13-01-2014_08:51:15.570	15.0	16.333333333333332	15.0
13-01-2014_08:51:47.570	15.0	16.333333333333332	15.0
13-01-2014_08:52:03.570	15.0	16.333333333333332	15.0
13-01-2014_08:52:19.572	15.0	16.333333333333332	15.0
13-01-2014_08:52:51.570	15.0	16.333333333333332	15.0
13-01-2014_08:53:23.570	15.0	16.333333333333332	15.0
13-01-2014_08:53:55.570	15.0	16.333333333333332	15.0
13-01-2014_08:54:11.570	15.0	16.333333333333332	15.0
13-01-2014_08:54:27.571	15.0	16.333333333333332	15.0
13-01-2014_08:54:59.570	15.0	16.333333333333332	15.0
13-01-2014_08:55:31.570	15.0	16.333333333333332	15.0
13-01-2014_08:56:03.570	15.0	16.333333333333332	15.0
13-01-2014_08:56:19.570	15.0	16.333333333333332	15.0
13-01-2014_08:56:35.571	15.0	16.333333333333332	15.0
13-01-2014_08:57:07.569	15.0	16.333333333333332	15.0
